Season,S. No.,Home \ Away,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,Position,Played,Won,Draw,Lost,Points,WinRate,LossRate,Performance,team_name_clean,team_name_alias_applied,team_name_original
1950-51,16,Valladolid,0–1,4–2,3–3,1–0,1–0,3–1,2–0,1–1,2–0,4–0,4–1,0–1,3–2,4–1,0–1,,,,,,,,6,30,14,5,11,47,0.4666666666666667,0.3666666666666666,0.5222222222222223,Valladolid,False,Valladolid
1949-50,1,Atlético Bilbao,,1–0,3–1,4–1,2–2,4–0,7–0,2–1,3–0,6–2,5–2,2–3,3–6,3–2,,,,,,,,,6,26,12,5,9,41,0.4615384615384615,0.3461538461538461,0.5256410256410257,Athletic Bilbao,True,Atlético Bilbao
1949-50,2,Atlético Madrid,6–6,,4–1,4–2,6–1,5–2,5–1,3–2,4–1,5–1,5–3,0–1,4–4,2–1,,,,,,,,,1,26,15,3,8,48,0.5769230769230769,0.3076923076923077,0.6153846153846154,Atlético Madrid,False,Atlético Madrid
1949-50,3,Barcelona,5–0,1–0,,2–1,2–0,1–2,10–1,4–0,5–0,2–3,2–0,7–0,2–0,2–2,,,,,,,,,5,26,13,3,10,42,0.5,0.3846153846153846,0.5384615384615384,FC Barcelona,True,Barcelona
1949-50,4,Celta,1–1,2–0,6–4,,2–3,4–1,10–1,1–0,3–1,5–2,0–1,4–2,3–2,4–0,,,,,,,,,7,26,13,2,11,41,0.5,0.4230769230769231,0.5256410256410257,Celta de Vigo,True,Celta
1949-50,5,Deportivo La Coruña,1–1,3–1,3–0,1–1,,2–1,1–0,1–0,2–2,3–0,4–4,3–0,5–1,1–0,,,,,,,,,2,26,12,8,6,44,0.4615384615384615,0.2307692307692307,0.5641025641025641,Deportivo La Coruña,False,Deportivo La Coruña
1949-50,6,Español,4–1,0–2,2–2,3–0,3–2,,3–1,2–2,1–1,1–1,2–2,2–1,6–4,0–4,,,,,,,,,11,26,8,6,12,30,0.3076923076923077,0.4615384615384615,0.3846153846153846,RCD Espanyol,True,Español
1949-50,7,Gimnástico,5–3,0–4,1–4,1–5,3–2,3–1,,5–1,3–2,0–3,2–1,2–4,1–1,4–1,,,,,,,,,13,26,7,2,17,23,0.2692307692307692,0.6538461538461539,0.2948717948717949,Gimnàstic,True,Gimnástico
1949-50,8,Málaga,2–3,3–3,0–0,2–0,2–1,4–1,5–1,,2–1,1–3,5–2,2–0,1–2,2–1,,,,,,,,,12,26,8,5,13,29,0.3076923076923077,0.5,0.3717948717948718,Málaga,False,Málaga
1949-50,9,Oviedo,3–1,1–3,0–2,1–2,0–2,2–3,1–1,2–2,,2–0,0–0,1–0,2–0,2–2,,,,,,,,,14,26,4,7,15,19,0.1538461538461538,0.5769230769230769,0.2435897435897435,Oviedo,False,Oviedo
1949-50,10,Real Madrid,2–2,4–2,6–1,1–0,1–1,1–1,5–1,2–1,6–2,,2–2,4–2,2–2,1–1,,,,,,,,,4,26,11,9,6,42,0.4230769230769231,0.2307692307692307,0.5384615384615384,Real Madrid,False,Real Madrid
1949-50,11,Real Sociedad,2–3,4–1,2–4,4–0,0–1,5–0,3–1,1–0,7–0,1–1,,5–0,1–1,1–1,,,,,,,,,8,26,9,9,8,36,0.3461538461538461,0.3076923076923077,0.4615384615384615,Real Sociedad,False,Real Sociedad
1949-50,12,Sevilla,5–3,0–1,5–2,4–3,2–2,2–1,9–0,3–1,7–0,2–1,3–4,,2–2,2–3,,,,,,,,,10,26,11,3,12,36,0.4230769230769231,0.4615384615384615,0.4615384615384615,Sevilla FC,True,Sevilla
1949-50,13,Valencia,4–1,6–0,4–0,1–2,3–0,4–0,5–1,4–0,2–1,2–2,0–0,5–0,,4–1,,,,,,,,,3,26,12,7,7,43,0.4615384615384615,0.2692307692307692,0.5512820512820513,Valencia CF,True,Valencia
1949-50,14,Valladolid,6–2,0–1,2–1,4–1,1–1,4–0,3–0,3–3,2–2,1–4,0–0,1–1,3–2,,,,,,,,,,9,26,8,9,9,33,0.3076923076923077,0.3461538461538461,0.4230769230769231,Valladolid,False,Valladolid
1948-49,1,Alcoyano,,1–0,0–0,1–2,1–0,1–0,2–0,2–2,2–1,2–2,2–1,2–0,0–1,2–1,,,,,,,,,13,26,8,5,13,29,0.3076923076923077,0.5,0.3717948717948718,Alcoyano,False,Alcoyano
1948-49,2,Atlético Bilbao,3–0,,1–3,2–0,3–2,3–1,4–3,4–1,0–1,2–3,7–2,4–0,3–2,7–2,,,,,,,,,6,26,11,2,13,35,0.4230769230769231,0.5,0.4487179487179487,Athletic Bilbao,True,Atlético Bilbao
1948-49,3,Atlético Madrid,4–0,3–2,,2–0,3–0,4–0,2–1,1–0,6–0,0–2,6–0,1–1,2–2,2–0,,,,,,,,,4,26,15,4,7,49,0.5769230769230769,0.2692307692307692,0.6282051282051282,Atlético Madrid,False,Atlético Madrid
1948-49,4,Barcelona,4–0,5–2,4–0,,3–1,5–2,2–1,3–1,5–2,3–1,4–1,2–1,4–3,6–0,,,,,,,,,1,26,16,5,5,53,0.6153846153846154,0.1923076923076923,0.6794871794871795,FC Barcelona,True,Barcelona
1948-49,5,Celta,5–1,3–4,2–2,2–2,,1–1,2–1,6–4,2–1,3–1,3–2,3–1,4–2,2–0,,,,,,,,,11,26,9,4,13,31,0.3461538461538461,0.5,0.3974358974358974,Celta de Vigo,True,Celta
1948-49,6,Deportivo La Coruña,6–1,3–1,3–1,2–2,3–3,,3–0,6–2,1–2,0–3,5–2,2–0,1–2,5–0,,,,,,,,,10,26,9,4,13,31,0.3461538461538461,0.5,0.3974358974358974,Deportivo La Coruña,False,Deportivo La Coruña
1948-49,7,Español,1–1,1–1,4–1,1–1,5–0,4–1,,5–4,0–0,3–2,6–2,1–0,3–0,5–1,,,,,,,,,7,26,10,4,12,34,0.3846153846153846,0.4615384615384615,0.4358974358974359,RCD Espanyol,True,Español
1948-49,8,Gimnástico,3–1,3–1,2–1,2–2,3–2,1–4,4–1,,2–4,3–3,3–2,1–3,6–1,4–2,,,,,,,,,9,26,10,3,13,33,0.3846153846153846,0.5,0.4230769230769231,Gimnàstic,True,Gimnástico
1948-49,9,Oviedo,1–1,6–3,2–0,2–0,5–2,4–1,3–0,0–2,,1–1,5–4,0–1,2–1,2–1,,,,,,,,,5,26,13,4,9,43,0.5,0.3461538461538461,0.5512820512820513,Oviedo,False,Oviedo
1948-49,10,Real Madrid,3–1,4–2,1–2,1–2,6–0,3–1,3–1,3–1,0–2,,5–1,1–0,4–3,4–1,,,,,,,,,3,26,15,4,7,49,0.5769230769230769,0.2692307692307692,0.6282051282051282,Real Madrid,False,Real Madrid
1948-49,11,Sabadell,3–1,2–2,1–3,1–0,3–0,4–4,2–0,2–3,2–2,1–2,,1–3,0–3,3–1,,,,,,,,,14,26,5,3,18,18,0.1923076923076923,0.6923076923076923,0.2307692307692307,Sabadell,False,Sabadell
1948-49,12,Sevilla,2–0,6–0,0–1,1–2,2–1,3–1,0–3,3–1,1–0,1–5,4–1,,0–2,2–1,,,,,,,,,8,26,11,1,14,34,0.4230769230769231,0.5384615384615384,0.4358974358974359,Sevilla FC,True,Sevilla
1948-49,13,Valencia,5–3,5–0,4–3,4–2,1–0,7–1,4–1,7–0,3–1,4–4,3–0,2–0,,6–2,,,,,,,,,2,26,16,3,7,51,0.6153846153846154,0.2692307692307692,0.6538461538461539,Valencia CF,True,Valencia
1948-49,14,Valladolid,4–2,1–0,0–1,1–1,4–2,1–0,1–0,3–1,2–1,2–0,4–0,2–0,1–1,,,,,,,,,,12,26,10,2,14,32,0.3846153846153846,0.5384615384615384,0.4102564102564102,Valladolid,False,Valladolid
1947-48,1,Alcoyano,,0–4,1–0,0–2,2–0,1–0,2–1,3–1,6–1,2–1,3–1,3–0,1–1,0–2,,,,,,,,,10,26,9,4,13,31,0.3461538461538461,0.5,0.3974358974358974,Alcoyano,False,Alcoyano
1947-48,2,Atlético Bilbao,6–1,,0–1,3–2,5–0,1–2,7–0,5–1,0–0,3–0,1–3,3–1,2–2,2–1,,,,,,,,,6,26,12,4,10,40,0.4615384615384615,0.3846153846153846,0.5128205128205128,Athletic Bilbao,True,Atlético Bilbao
1947-48,3,Atlético Madrid,3–2,1–1,,2–2,3–1,5–2,5–2,4–0,5–3,5–0,4–3,8–0,5–3,2–2,,,,,,,,,3,26,13,7,6,46,0.5,0.2307692307692307,0.5897435897435898,Atlético Madrid,False,Atlético Madrid
1947-48,4,Barcelona,3–0,3–0,2–1,,1–1,5–1,1–1,2–1,4–0,4–2,6–0,2–1,6–0,1–1,,,,,,,,,1,26,15,7,4,52,0.5769230769230769,0.1538461538461538,0.6666666666666666,FC Barcelona,True,Barcelona
1947-48,5,Celta,2–0,5–1,4–1,3–2,,4–0,5–0,4–2,3–2,4–1,2–0,1–1,1–1,5–2,,,,,,,,,4,26,14,3,9,45,0.5384615384615384,0.3461538461538461,0.5769230769230769,Celta de Vigo,True,Celta
1947-48,6,Español,2–2,1–0,2–2,2–1,2–1,,1–0,3–1,5–1,2–0,2–0,2–3,0–1,1–3,,,,,,,,,8,26,9,6,11,33,0.3461538461538461,0.4230769230769231,0.4230769230769231,RCD Espanyol,True,Español
1947-48,7,Gimnástico,4–3,7–1,2–1,1–2,2–2,1–0,,3–0,5–0,3–3,2–0,0–1,2–0,1–0,,,,,,,,,7,26,10,4,12,34,0.3846153846153846,0.4615384615384615,0.4358974358974359,Gimnàstic,True,Gimnástico
1947-48,8,Oviedo,4–3,2–2,2–2,2–2,1–2,0–0,6–2,,0–0,7–1,3–0,4–2,4–0,1–0,,,,,,,,,9,26,9,5,12,32,0.3461538461538461,0.4615384615384615,0.4102564102564102,Oviedo,False,Oviedo
1947-48,9,Real Gijón,1–1,1–2,2–7,1–4,3–1,1–1,3–2,2–1,,2–0,4–1,1–2,3–1,1–4,,,,,,,,,14,26,7,4,15,25,0.2692307692307692,0.5769230769230769,0.3205128205128205,Sporting de Gijón,True,Real Gijón
1947-48,10,Real Madrid,2–2,5–1,1–1,1–1,1–4,3–1,1–3,2–0,0–1,,3–0,4–0,2–1,1–1,,,,,,,,,11,26,7,7,12,28,0.2692307692307692,0.4615384615384615,0.358974358974359,Real Madrid,False,Real Madrid
1947-48,11,Real Sociedad,5–0,0–3,3–1,0–0,4–1,4–2,3–1,1–2,3–2,1–1,,3–0,0–0,0–2,,,,,,,,,13,26,8,3,15,27,0.3076923076923077,0.5769230769230769,0.3461538461538461,Real Sociedad,False,Real Sociedad
1947-48,12,Sabadell,3–2,0–2,1–2,2–4,2–0,3–3,2–2,1–2,5–0,1–1,4–2,,3–1,3–2,,,,,,,,,12,26,9,3,14,30,0.3461538461538461,0.5384615384615384,0.3846153846153846,Sabadell,False,Sabadell
1947-48,13,Sevilla,2–0,2–1,1–1,4–0,3–1,3–1,3–1,5–1,3–1,2–3,5–0,3–0,,3–0,,,,,,,,,5,26,12,5,9,41,0.4615384615384615,0.3461538461538461,0.5256410256410257,Sevilla FC,True,Sevilla
1947-48,14,Valencia,1–0,3–0,3–1,1–3,7–1,1–1,3–1,6–1,3–1,4–2,2–1,4–1,1–0,,,,,,,,,,2,26,15,4,7,49,0.5769230769230769,0.2692307692307692,0.6282051282051282,Valencia CF,True,Valencia
1946-47,1,Atlético Bilbao,,3–1,1–0,6–0,3–2,6–0,4–1,6–2,4–1,6–2,2–0,2–1,5–0,0–1,,,,,,,,,2,26,15,4,7,49,0.5769230769230769,0.2692307692307692,0.6282051282051282,Athletic Bilbao,True,Atlético Bilbao
1946-47,2,Atlético Madrid,4–0,,2–2,3–2,3–2,3–1,8–3,2–2,5–2,2–2,2–3,1–3,1–1,1–1,,,,,,,,,3,26,13,6,7,45,0.5,0.2692307692307692,0.5769230769230769,Atlético Madrid,False,Atlético Madrid
1946-47,3,Barcelona,2–1,3–2,,3–3,1–1,5–0,5–0,6–2,2–0,4–1,3–2,0–1,5–1,2–1,,,,,,,,,4,26,14,3,9,45,0.5384615384615384,0.3461538461538461,0.5769230769230769,FC Barcelona,True,Barcelona
1946-47,4,Castellón,2–2,0–2,4–1,,1–2,1–1,4–3,1–0,3–3,0–2,2–3,4–0,1–4,2–4,,,,,,,,,14,26,4,5,17,17,0.1538461538461538,0.6538461538461539,0.2179487179487179,Castellón,False,Castellón
1946-47,5,Celta,3–2,0–4,2–1,0–0,,4–2,3–2,6–0,3–3,6–2,3–4,2–1,3–0,1–2,,,,,,,,,9,26,11,4,11,37,0.4230769230769231,0.4230769230769231,0.4743589743589743,Celta de Vigo,True,Celta
1946-47,6,Deportivo La Coruña,3–3,1–0,3–2,8–1,1–4,,1–0,3–1,2–2,1–1,2–2,1–1,0–0,0–0,,,,,,,,,13,26,5,8,13,23,0.1923076923076923,0.5,0.2948717948717949,Deportivo La Coruña,False,Deportivo La Coruña
1946-47,7,Español,0–3,4–1,0–1,5–0,2–0,3–1,,2–3,2–1,2–1,4–2,1–2,4–0,1–2,,,,,,,,,11,26,9,1,16,28,0.3461538461538461,0.6153846153846154,0.358974358974359,RCD Espanyol,True,Español
1946-47,8,Murcia,2–4,1–2,0–1,2–0,0–2,1–0,1–2,,0–0,5–4,1–1,0–0,1–1,1–0,,,,,,,,,12,26,6,7,13,25,0.2307692307692307,0.5,0.3205128205128205,Murcia,False,Murcia
1946-47,9,Oviedo,3–0,4–0,2–3,4–1,2–0,3–1,4–0,3–0,,3–2,0–0,0–1,4–2,4–1,,,,,,,,,8,26,10,7,9,37,0.3846153846153846,0.3461538461538461,0.4743589743589743,Oviedo,False,Oviedo
1946-47,10,Real Gijón,1–0,1–2,3–1,4–0,3–0,2–0,1–1,4–1,1–1,,2–1,3–1,1–4,4–1,,,,,,,,,10,26,10,5,11,35,0.3846153846153846,0.4230769230769231,0.4487179487179487,Sporting de Gijón,True,Real Gijón
1946-47,11,Real Madrid,3–6,1–2,2–1,7–4,3–3,5–0,2–0,5–0,2–0,4–0,,1–3,3–0,2–4,,,,,,,,,7,26,11,5,10,38,0.4230769230769231,0.3846153846153846,0.4871794871794871,Real Madrid,False,Real Madrid
1946-47,12,Sabadell,1–1,1–1,1–4,4–1,2–0,3–0,3–1,1–1,1–1,2–2,3–3,,3–1,3–0,,,,,,,,,5,26,11,8,7,41,0.4230769230769231,0.2692307692307692,0.5256410256410257,Sabadell,False,Sabadell
1946-47,13,Sevilla,2–2,1–2,3–1,4–2,2–0,4–0,3–1,1–1,2–1,5–2,5–0,4–0,,3–1,,,,,,,,,6,26,12,5,9,41,0.4615384615384615,0.3461538461538461,0.5256410256410257,Sevilla FC,True,Sevilla
1946-47,14,Valencia,1–0,0–2,4–0,3–0,2–1,3–0,3–2,1–2,4–1,6–0,4–1,1–0,4–1,,,,,,,,,,1,26,16,2,8,50,0.6153846153846154,0.3076923076923077,0.6410256410256411,Valencia CF,True,Valencia
1945-46,1,Alcoyano,,3–1,3–2,3–3,3–1,4–2,1–1,3–1,1–0,1–1,4–1,1–3,1–2,1–2,,,,,,,,,13,26,7,5,14,26,0.2692307692307692,0.5384615384615384,0.3333333333333333,Alcoyano,False,Alcoyano
1945-46,2,Atlético Aviación,2–0,,1–0,2–0,4–0,3–2,7–3,5–2,0–0,2–2,2–0,3–1,2–1,0–0,,,,,,,,,7,26,10,6,10,36,0.3846153846153846,0.3846153846153846,0.4615384615384615,Atlético Madrid,True,Atlético Aviación
1945-46,3,Atlético Bilbao,2–0,1–2,,2–0,7–1,2–1,3–1,6–0,6–1,2–4,2–3,3–2,4–3,2–2,,,,,,,,,3,26,14,5,7,47,0.5384615384615384,0.2692307692307692,0.6025641025641025,Athletic Bilbao,True,Atlético Bilbao
1945-46,4,Barcelona,2–0,2–1,0–6,,4–0,3–1,1–0,5–3,1–1,4–0,2–0,1–0,1–1,1–1,,,,,,,,,2,26,14,7,5,49,0.5384615384615384,0.1923076923076923,0.6282051282051282,FC Barcelona,True,Barcelona
1945-46,5,Castellón,2–1,2–1,4–0,1–1,,2–1,4–1,2–1,3–0,1–1,2–0,0–3,2–2,1–0,,,,,,,,,8,26,11,4,11,37,0.4230769230769231,0.4230769230769231,0.4743589743589743,Castellón,False,Castellón
1945-46,6,Celta,6–1,6–1,1–2,1–5,4–0,,4–1,4–2,1–1,3–2,2–3,3–0,4–0,1–1,,,,,,,,,10,26,9,3,14,30,0.3461538461538461,0.5384615384615384,0.3846153846153846,Celta de Vigo,True,Celta
1945-46,7,Español,2–1,4–3,1–5,0–2,4–1,4–1,,5–2,0–1,1–2,2–2,1–1,1–1,4–0,,,,,,,,,12,26,6,7,13,25,0.2307692307692307,0.5,0.3205128205128205,RCD Espanyol,True,Español
1945-46,8,Hércules,1–0,3–2,0–0,0–0,1–2,1–4,0–0,,2–0,0–3,2–1,2–3,1–2,2–1,,,,,,,,,14,26,5,5,16,20,0.1923076923076923,0.6153846153846154,0.2564102564102564,Hércules,False,Hércules
1945-46,9,Murcia,2–3,0–0,0–0,0–2,2–3,1–0,2–2,1–1,,0–3,1–0,1–0,1–1,2–2,,,,,,,,,11,26,5,10,11,25,0.1923076923076923,0.4230769230769231,0.3205128205128205,Murcia,False,Murcia
1945-46,10,Oviedo,3–2,3–3,1–2,1–1,4–2,1–0,1–0,2–0,0–0,,2–2,1–1,1–1,3–0,,,,,,,,,5,26,10,10,6,40,0.3846153846153846,0.2307692307692307,0.5128205128205128,Oviedo,False,Oviedo
1945-46,11,Real Gijón,1–1,3–2,0–0,2–0,2–0,2–1,4–1,2–0,0–2,1–0,,1–1,1–2,1–2,,,,,,,,,9,26,9,7,10,34,0.3461538461538461,0.3846153846153846,0.4358974358974359,Sporting de Gijón,True,Real Gijón
1945-46,12,Real Madrid,1–0,2–1,1–1,3–2,4–0,6–0,0–0,2–0,3–1,3–1,2–2,,1–1,1–1,,,,,,,,,4,26,11,9,6,42,0.4230769230769231,0.2307692307692307,0.5384615384615384,Real Madrid,False,Real Madrid
1945-46,13,Sevilla,4–2,3–0,4–2,2–3,3–2,3–3,1–0,2–1,3–1,3–0,3–2,2–1,,3–0,,,,,,,,,1,26,14,8,4,50,0.5384615384615384,0.1538461538461538,0.6410256410256411,Sevilla FC,True,Sevilla
1945-46,14,Valencia,6–1,6–1,1–2,0–1,2–0,5–1,3–2,2–2,2–0,2–2,1–1,1–1,1–0,,,,,,,,,,6,26,9,10,7,37,0.3461538461538461,0.2692307692307692,0.4743589743589743,Valencia CF,True,Valencia
1944-45,1,Atlético Aviación,,1–0,1–1,4–0,1–1,3–1,1–1,4–3,4–3,2–0,0–1,2–1,3–1,4–1,,,,,,,,,3,26,13,5,8,44,0.5,0.3076923076923077,0.5641025641025641,Atlético Madrid,True,Atlético Aviación
1944-45,2,Atlético Bilbao,0–1,,4–1,1–3,5–2,3–0,4–1,5–1,0–1,0–1,2–1,4–1,4–0,2–2,,,,,,,,,6,26,14,2,10,44,0.5384615384615384,0.3846153846153846,0.5641025641025641,Athletic Bilbao,True,Atlético Bilbao
1944-45,3,Barcelona,2–2,5–2,,3–1,3–0,1–0,4–2,1–0,0–1,2–0,5–0,2–1,3–1,1–0,,,,,,,,,1,26,17,5,4,56,0.6538461538461539,0.1538461538461538,0.717948717948718,FC Barcelona,True,Barcelona
1944-45,4,Castellón,2–3,1–0,0–1,,4–0,2–0,2–0,2–1,5–3,3–0,0–3,8–0,2–2,0–0,,,,,,,,,8,26,10,4,12,34,0.3846153846153846,0.4615384615384615,0.4358974358974359,Castellón,False,Castellón
1944-45,5,Deportivo La Coruña,4–1,1–2,1–2,1–1,,3–2,1–1,3–1,4–1,2–2,2–2,1–2,1–0,2–3,,,,,,,,,14,26,5,7,14,22,0.1923076923076923,0.5384615384615384,0.282051282051282,Deportivo La Coruña,False,Deportivo La Coruña
1944-45,6,Español,0–3,2–3,1–1,5–1,7–1,,7–2,1–0,3–0,0–0,2–0,1–3,2–1,0–2,,,,,,,,,9,26,10,3,13,33,0.3846153846153846,0.5,0.4230769230769231,RCD Espanyol,True,Español
1944-45,7,Granada,2–1,2–3,1–2,0–2,3–0,2–0,,1–1,5–1,0–0,0–1,5–0,3–1,2–1,,,,,,,,,12,26,7,5,14,26,0.2692307692307692,0.5384615384615384,0.3333333333333333,Granada,False,Granada
1944-45,8,Murcia,0–0,2–2,1–1,2–0,1–0,1–2,2–0,,5–1,2–2,3–5,2–0,3–1,2–1,,,,,,,,,11,26,7,5,14,26,0.2692307692307692,0.5384615384615384,0.3333333333333333,Murcia,False,Murcia
1944-45,9,Oviedo,3–2,2–0,6–0,2–0,2–2,1–0,1–1,3–2,,2–1,4–0,6–2,2–0,2–0,,,,,,,,,4,26,13,5,8,44,0.5,0.3076923076923077,0.5641025641025641,Oviedo,False,Oviedo
1944-45,10,Real Gijón,2–2,0–2,2–5,4–0,3–3,0–1,3–1,4–1,6–0,,0–1,1–0,3–1,4–2,,,,,,,,,7,26,9,6,11,33,0.3461538461538461,0.4230769230769231,0.4230769230769231,Sporting de Gijón,True,Real Gijón
1944-45,11,Real Madrid,3–1,4–1,1–0,2–1,6–0,3–0,6–2,2–1,4–1,4–1,,8–0,5–0,1–1,,,,,,,,,2,26,18,2,6,56,0.6923076923076923,0.2307692307692307,0.717948717948718,Real Madrid,False,Real Madrid
1944-45,12,Sabadell,0–1,1–2,0–1,1–1,2–1,0–6,3–2,4–0,0–0,2–2,3–2,,2–3,1–1,,,,,,,,,13,26,6,5,15,23,0.2307692307692307,0.5769230769230769,0.2948717948717949,Sabadell,False,Sabadell
1944-45,13,Sevilla,4–1,2–3,0–0,8–1,3–0,1–1,4–1,4–0,1–1,6–0,1–2,4–0,,3–2,,,,,,,,,10,26,9,4,13,31,0.3461538461538461,0.5,0.3974358974358974,Sevilla FC,True,Sevilla
1944-45,14,Valencia,5–0,3–0,2–3,4–1,2–0,2–0,4–0,9–3,1–1,4–1,4–1,1–1,4–0,,,,,,,,,,5,26,12,6,8,42,0.4615384615384615,0.3076923076923077,0.5384615384615384,Valencia CF,True,Valencia
1943-44,1,Atlético Bilbao,,0–0,2–1,2–3,5–1,3–1,1–1,2–2,1–2,2–1,3–0,4–3,0–1,2–1,,,,,,,,,2,26,15,4,7,49,0.5769230769230769,0.2692307692307692,0.6282051282051282,Athletic Bilbao,True,Atlético Bilbao
1943-44,2,Atlético Aviación,2–1,,2–1,2–0,7–0,4–2,3–1,0–0,3–1,1–2,6–2,4–3,2–2,4–2,,,,,,,,,10,26,10,5,11,35,0.3846153846153846,0.4230769230769231,0.4487179487179487,Atlético Madrid,True,Atlético Aviación
1943-44,3,Barcelona,3–3,4–5,,1–0,3–0,3–3,1–3,7–2,1–2,3–1,2–0,5–0,1–1,1–1,,,,,,,,,6,26,10,8,8,38,0.3846153846153846,0.3076923076923077,0.4871794871794871,FC Barcelona,True,Barcelona
1943-44,4,Castellón,5–0,3–2,3–0,,2–0,2–1,2–1,0–2,2–1,2–0,3–0,4–0,1–2,1–1,,,,,,,,,5,26,13,3,10,42,0.5,0.3846153846153846,0.5384615384615384,Castellón,False,Castellón
1943-44,5,Celta,3–2,1–2,2–2,2–2,,0–0,0–1,0–1,1–0,0–5,0–2,0–3,1–5,1–2,,,,,,,,,14,26,2,5,19,11,0.0769230769230769,0.7307692307692307,0.141025641025641,Celta de Vigo,True,Celta
1943-44,6,Deportivo La Coruña,1–0,2–4,1–4,3–2,3–2,,3–1,2–2,2–2,1–0,0–0,0–4,0–3,0–2,,,,,,,,,12,26,6,7,13,25,0.2307692307692307,0.5,0.3205128205128205,Deportivo La Coruña,False,Deportivo La Coruña
1943-44,7,Español,4–0,1–2,1–3,0–1,1–1,7–0,,2–0,1–1,2–0,2–2,5–1,3–2,0–3,,,,,,,,,11,26,9,5,12,32,0.3461538461538461,0.4615384615384615,0.4102564102564102,RCD Espanyol,True,Español
1943-44,8,Granada,0–0,2–3,2–0,1–1,5–2,2–2,4–0,,2–2,5–2,1–0,2–1,2–1,1–3,,,,,,,,,8,26,9,8,9,35,0.3461538461538461,0.3461538461538461,0.4487179487179487,Granada,False,Granada
1943-44,9,Real Madrid,1–3,3–2,0–1,3–0,3–0,3–0,3–1,2–2,,2–1,4–1,4–1,3–5,1–1,,,,,,,,,4,26,12,5,9,41,0.4615384615384615,0.3461538461538461,0.5256410256410257,Real Madrid,False,Real Madrid
1943-44,10,Oviedo,1–2,4–1,3–3,3–0,5–1,4–2,6–1,2–0,2–0,,3–3,9–2,5–1,2–1,,,,,,,,,7,26,11,6,9,39,0.4230769230769231,0.3461538461538461,0.5,Oviedo,False,Oviedo
1943-44,11,Real Sociedad,1–4,2–0,1–1,2–3,1–1,2–3,6–1,3–0,2–1,2–2,,0–1,0–0,2–4,,,,,,,,,13,26,5,7,14,22,0.1923076923076923,0.5384615384615384,0.282051282051282,Real Sociedad,False,Real Sociedad
1943-44,12,Sabadell,5–1,4–1,3–2,1–0,4–0,3–1,0–0,2–0,1–3,3–3,2–0,,1–1,2–4,,,,,,,,,9,26,11,3,12,36,0.4230769230769231,0.4615384615384615,0.4615384615384615,Sabadell,False,Sabadell
1943-44,13,Sevilla,3–0,4–2,2–2,4–0,4–3,2–2,1–2,4–1,1–1,2–2,4–0,5–2,,0–2,,,,,,,,,3,26,12,8,6,44,0.4615384615384615,0.2307692307692307,0.5641025641025641,Sevilla FC,True,Sevilla
1943-44,14,Valencia,5–4,2–2,3–4,2–0,5–1,3–0,4–0,3–0,1–0,5–3,3–0,2–1,8–0,,,,,,,,,,1,26,18,4,4,58,0.6923076923076923,0.1538461538461538,0.7435897435897436,Valencia CF,True,Valencia
1942-43,1,Atlético Aviación,,2–3,4–0,5–1,3–1,1–2,2–3,7–1,3–0,5–1,2–1,1–0,1–1,3–1,,,,,,,,,8,26,11,5,10,38,0.4230769230769231,0.3846153846153846,0.4871794871794871,Atlético Madrid,True,Atlético Aviación
1942-43,2,Atlético Bilbao,5–2,,5–2,4–0,4–0,0–2,2–1,4–1,8–1,5–0,3–2,5–0,5–1,2–0,,,,,,,,,1,26,16,4,6,52,0.6153846153846154,0.2307692307692307,0.6666666666666666,Athletic Bilbao,True,Atlético Bilbao
1942-43,3,Barcelona,5–0,1–3,,7–1,8–0,1–1,2–0,5–2,6–2,4–1,5–5,3–1,1–2,4–1,,,,,,,,,3,26,14,4,8,46,0.5384615384615384,0.3076923076923077,0.5897435897435898,FC Barcelona,True,Barcelona
1942-43,4,Castellón,0–0,2–2,0–2,,5–0,3–1,2–1,3–2,3–0,3–0,3–0,2–0,1–0,3–0,,,,,,,,,4,26,13,5,8,44,0.5,0.3076923076923077,0.5641025641025641,Castellón,False,Castellón
1942-43,5,Celta,1–1,4–1,4–2,5–0,,0–1,3–2,8–3,2–0,4–2,2–1,1–0,2–0,3–2,,,,,,,,,5,26,14,2,10,44,0.5384615384615384,0.3846153846153846,0.5641025641025641,Celta de Vigo,True,Celta
1942-43,6,Deportivo de La Coruña,0–0,2–0,2–2,0–1,3–1,,2–2,2–2,0–1,0–0,1–2,1–1,2–2,3–1,,,,,,,,,9,26,7,12,7,33,0.2692307692307692,0.2692307692307692,0.4230769230769231,Deportivo La Coruña,True,Deportivo de La Coruña
1942-43,7,Español,4–2,2–2,1–3,3–1,1–0,1–1,,2–1,5–0,3–0,4–2,1–2,1–0,0–0,,,,,,,,,12,26,9,4,13,31,0.3461538461538461,0.5,0.3974358974358974,RCD Espanyol,True,Español
1942-43,8,Granada,3–1,1–3,2–3,1–2,3–1,1–2,2–2,,3–1,6–2,1–0,4–3,4–2,1–1,,,,,,,,,11,26,9,6,11,33,0.3461538461538461,0.4230769230769231,0.4230769230769231,Granada,False,Granada
1942-43,9,Oviedo,2–1,3–3,3–2,4–1,1–0,1–1,3–1,4–2,,4–1,3–4,4–4,4–1,1–1,,,,,,,,,6,26,12,4,10,40,0.4615384615384615,0.3846153846153846,0.5128205128205128,Oviedo,False,Oviedo
